YEAR,STATE NAME,CONSTITUENCY NAME,CONSTITUENCY NO,WINNER CANDIDATE NAME,GENDER,PARTY NAME,PARTY SYMBOL,TOTAL ELECTORS,TOTAL NUMBER OF VOTERS (MARGIN),VOTE %,Category,VOTES CASTED,Election Type
1990,Bihar,Phulwari,91,Ashok Siddiqui,Male,Indian National Congress,Hand,76218,2239,48.5,SC,36928,Vidhan Sabha (State)
1990,Bihar,Masaurhi,92,Rekha Yadav,Male,Communist Party of India,Corn and Sickle,52593,6130,62.3,GEN,32745,Vidhan Sabha (State)
1990,Bihar,Paliganj,93,Ajay Ram,Male,Jharkhand Mukti Morcha,Bow and Arrow,78673,7993,64.4,GEN,50649,Vidhan Sabha (State)
1990,Bihar,Bikram,94,Ramesh Alam,Male,Indian National Congress,Hand,45849,14834,62.9,SC,28845,Vidhan Sabha (State)
1990,Bihar,Sandesh,95,Manoj Singh,Male,Janata Dal,Wheel,51626,8486,53.6,GEN,27684,Vidhan Sabha (State)
1990,Bihar,Barhara,96,Tarun Das,Male,Bharatiya Janata Party,Lotus,48047,8451,61.5,SC,29531,Vidhan Sabha (State)
1990,Bihar,Arrah,97,Kavita Jha,Male,Jharkhand Mukti Morcha,Bow and Arrow,76948,2627,53.3,GEN,41006,Vidhan Sabha (State)
1990,Bihar,Agiaon,98,Sangita Alam,Male,Janata Dal,Wheel,53045,7848,62.1,SC,32948,Vidhan Sabha (State)
1990,Bihar,Tarari,99,Vijay Yadav,Male,Janata Dal,Wheel,73392,2783,54.4,ST,39949,Vidhan Sabha (State)
1990,Bihar,Jagdishpur,100,Vijay Ram,Male,Indian National Congress,Hand,70260,11245,62,GEN,43550,Vidhan Sabha (State)
1990,Bihar,Shahpur,101,Gita Gupta,Female,Bharatiya Janata Party,Lotus,82582,14091,48.8,GEN,40298,Vidhan Sabha (State)
1990,Bihar,Brahampur,102,Mira Tiwari,Male,Janata Dal,Wheel,52243,8705,51.1,GEN,26710,Vidhan Sabha (State)
1990,Bihar,Buxar,103,Babita Thakur,Male,Janata Dal,Wheel,53947,6449,54.2,GEN,29236,Vidhan Sabha (State)
1990,Bihar,Dumraon,104,Sunita Das,Male,Independent,Other,48324,11090,64.4,GEN,31121,Vidhan Sabha (State)
1990,Bihar,Rajpur,105,Sita Khan,Female,Janata Dal,Wheel,50008,10290,64.9,GEN,32462,Vidhan Sabha (State)
1990,Bihar,Ramgarh,106,Suraj Sah,Male,Janata Dal,Wheel,54491,9482,56.4,GEN,30733,Vidhan Sabha (State)
1990,Bihar,Mohania,107,Lalita Singh,Male,Janata Dal,Wheel,63951,11534,53.5,GEN,34214,Vidhan Sabha (State)
1990,Bihar,Bhabua,108,Arun Kumari,Female,Indian National Congress,Hand,59430,4527,61,GEN,36265,Vidhan Sabha (State)
1990,Bihar,Chainpur,109,Mohan Ansari,Male,Indian National Congress,Hand,68429,10229,62.7,GEN,42899,Vidhan Sabha (State)
1990,Bihar,Chenari,110,Vijay Ansari,Male,Janata Dal,Wheel,60749,13680,46.2,GEN,28060,Vidhan Sabha (State)
1990,Bihar,Sasaram,111,Mira Kaur,Male,Janata Dal,Wheel,49416,1241,51.9,GEN,25654,Vidhan Sabha (State)
1990,Bihar,Kargahar,112,Kavita Sharma,Male,Janata Dal,Wheel,52981,11794,50,GEN,26477,Vidhan Sabha (State)
1990,Bihar,Dinara,113,Ganesh Thakur,Male,Janata Dal,Wheel,60604,4587,50.5,GEN,30633,Vidhan Sabha (State)
1990,Bihar,Nokha,114,Anil Sahu,Male,Indian National Congress,Hand,49280,7200,48.6,GEN,23953,Vidhan Sabha (State)
1990,Bihar,Dehri,115,Kavita Yadav,Male,Jharkhand Mukti Morcha,Bow and Arrow,81200,11151,59.8,GEN,48568,Vidhan Sabha (State)
1990,Bihar,Karakat,116,Kishore Tiwari,Male,Jharkhand Mukti Morcha,Bow and Arrow,70533,11337,46.1,GEN,32502,Vidhan Sabha (State)
1990,Bihar,Obra,117,Saroj Sah,Male,Independent,Other,49947,4137,46.6,GEN,23253,Vidhan Sabha (State)
1990,Bihar,Arwal,118,Indira Ansari,Male,Janata Dal,Wheel,48790,11631,55.7,GEN,27155,Vidhan Sabha (State)
1990,Bihar,Kurtha,119,Ashok Sinha,Male,Janata Dal,Wheel,71548,5169,48.5,GEN,34690,Vidhan Sabha (State)
1990,Bihar,Jahanabad,120,Gita Begum,Female,Janata Dal,Wheel,82648,4792,49.8,GEN,41121,Vidhan Sabha (State)
1990,Bihar,Ghosi,121,Arun Verma,Male,Independent,Other,60041,1005,48.5,GEN,29120,Vidhan Sabha (State)
1990,Bihar,Makhdumpur,122,Indira Rai,Male,Bharatiya Janata Party,Lotus,57987,5431,49.5,GEN,28678,Vidhan Sabha (State)
1990,Bihar,Goh,123,Meera Kaur,Male,Janata Dal,Wheel,55177,8914,47.5,GEN,26216,Vidhan Sabha (State)
1990,Bihar,Nabinagar,124,Krishna Yadav,Male,Janata Dal,Wheel,66297,2503,53.3,GEN,35334,Vidhan Sabha (State)
1990,Bihar,Kutumba,125,Krishna Verma,Male,Janata Dal,Wheel,70287,13367,53.2,GEN,37376,Vidhan Sabha (State)
1990,Bihar,Aurangabad,126,Ashok Mandal,Male,Bharatiya Janata Party,Lotus,72225,3350,45.7,GEN,32984,Vidhan Sabha (State)
1990,Bihar,Rafiganj,127,Sohan Verma,Male,Indian National Congress,Hand,75095,12159,55.5,GEN,41703,Vidhan Sabha (State)
1990,Bihar,Gurua,128,Indira Rai,Male,Bharatiya Janata Party,Lotus,49388,7658,62.4,GEN,30815,Vidhan Sabha (State)
1990,Bihar,Sherghati,129,Babita Roy,Male,Independent,Other,69745,14743,59.8,GEN,41738,Vidhan Sabha (State)
1990,Bihar,Imamganj,130,Shyam Khan,Male,Communist Party of India (Marxist),Hammer Sickle Star,65132,14029,52.8,GEN,34390,Vidhan Sabha (State)
1990,Bihar,Barachatti,131,Sanjay Jha,Male,Indian National Congress,Hand,51103,12756,49.1,GEN,25086,Vidhan Sabha (State)
1990,Bihar,Bodh Gaya,132,Raj Pandey,Male,Indian National Congress,Hand,67316,7296,46.5,GEN,31310,Vidhan Sabha (State)
1990,Bihar,Gaya Town,133,Usha Siddiqui,Male,Independent,Other,71386,11559,60.2,GEN,42967,Vidhan Sabha (State)
1990,Bihar,Tikari,134,Shyam Alam,Male,Bharatiya Janata Party,Lotus,82130,4573,49.5,GEN,40616,Vidhan Sabha (State)
1990,Bihar,Belaganj,135,Sangita Mandal,Male,Janata Dal,Wheel,49485,4959,61,GEN,30200,Vidhan Sabha (State)
1990,Bihar,Atri,136,Vijay Alam,Male,Indian National Congress,Hand,64686,14045,62.3,GEN,40307,Vidhan Sabha (State)
1990,Bihar,Wazirganj,137,Mahesh Kumari,Female,Indian National Congress,Hand,46494,10897,64.4,GEN,29941,Vidhan Sabha (State)
1990,Bihar,Rajauli,138,Rangita Ram,Male,Indian National Congress,Hand,59044,6531,47.5,GEN,28052,Vidhan Sabha (State)
1990,Bihar,Hisua,139,Mohan Sahu,Male,Janata Dal,Wheel,63380,7695,46.3,GEN,29339,Vidhan Sabha (State)
1990,Bihar,Nawada,140,Lal Gupta,Male,Janata Dal,Wheel,54352,2360,47.1,GEN,25625,Vidhan Sabha (State)
1990,Bihar,Gobindpur,141,Sohan Kumari,Female,Janata Dal,Wheel,76250,7910,47,GEN,35819,Vidhan Sabha (State)
1990,Bihar,Warsaliganj,142,Ram Begum,Male,Janata Dal,Wheel,75233,13583,50.7,GEN,38157,Vidhan Sabha (State)
1990,Bihar,Sikandra,143,Sohan Choudhary,Male,Bharatiya Janata Party,Lotus,51033,14619,62.8,GEN,32034,Vidhan Sabha (State)
1990,Bihar,Jamui,144,Ashok Choudhary,Male,Bharatiya Janata Party,Lotus,76927,5588,59.9,GEN,46075,Vidhan Sabha (State)
1990,Bihar,Jhajha,145,Sanjay Kaur,Male,Indian National Congress,Hand,65108,11405,47.8,SC,31140,Vidhan Sabha (State)
1990,Bihar,Chakai,146,Anita Mandal,Male,Janata Dal,Wheel,55518,12490,56.5,GEN,31385,Vidhan Sabha (State)
1990,Bihar,Lakhisarai,147,Lalita Choudhary,Male,Jharkhand Mukti Morcha,Bow and Arrow,59632,3700,64.5,ST,38464,Vidhan Sabha (State)
1990,Bihar,Suryagarha,148,Suman Kumari,Female,Independent,Other,65945,2602,48.6,GEN,32034,Vidhan Sabha (State)
1990,Bihar,Sheikhpura,149,Ashok Roy,Male,Indian National Congress,Hand,75190,13945,60.3,GEN,45316,Vidhan Sabha (State)
1990,Bihar,Barbigha,150,Chand Ram,Male,Janata Dal,Wheel,81418,4767,56.1,GEN,45660,Vidhan Sabha (State)
1990,Bihar,Asthawan,151,Sangita Roy,Male,Janata Dal,Wheel,84554,6411,63,GEN,53304,Vidhan Sabha (State)
1990,Bihar,Biharsharif,152,Suresh Tiwari,Male,Indian National Congress,Hand,70086,1369,57.3,GEN,40169,Vidhan Sabha (State)
1990,Bihar,Rajgir,153,Savita Prasad,Male,Janata Dal,Wheel,62874,14117,54.5,GEN,34288,Vidhan Sabha (State)
1990,Bihar,Islampur,154,Kishore Prasad,Male,Independent,Other,75298,2643,57.9,GEN,43618,Vidhan Sabha (State)
1990,Bihar,Hilsa,155,Sunil Thakur,Male,Janata Dal,Wheel,72820,1305,55,ST,40070,Vidhan Sabha (State)
1990,Bihar,Nalanda,156,Nisha Yadav,Male,Bharatiya Janata Party,Lotus,66255,5590,53.2,SC,35221,Vidhan Sabha (State)
1990,Bihar,Harnaut,157,Rangita Choudhary,Male,Bharatiya Janata Party,Lotus,52517,5618,52.2,GEN,27432,Vidhan Sabha (State)
1990,Bihar,Bhorey,158,Lalita Jha,Male,Communist Party of India (Marxist),Hammer Sickle Star,73407,13914,63,SC,46235,Vidhan Sabha (State)
1990,Bihar,Parsa,159,Chand Prasad,Male,Independent,Other,69248,4832,57.2,GEN,39607,Vidhan Sabha (State)
1990,Bihar,Sonepur,160,Sita Sahu,Female,Janata Dal,Wheel,50097,1125,53.8,GEN,26972,Vidhan Sabha (State)
1990,Bihar,Hajipur,161,Radha Choudhary,Male,Indian National Congress,Hand,56964,7930,60.6,GEN,34502,Vidhan Sabha (State)
1990,Bihar,Lalganj,162,Sita Alam,Female,Indian National Congress,Hand,56203,5115,48,GEN,26984,Vidhan Sabha (State)
1990,Bihar,Vaishali,163,Sohan Mandal,Male,Janata Dal,Wheel,71073,13524,51.8,GEN,36841,Vidhan Sabha (State)
1990,Bihar,Mahua,164,Anita Kumari,Female,Independent,Other,74773,5299,62.1,GEN,46408,Vidhan Sabha (State)
1990,Bihar,Patepur,165,Mira Kumari,Female,Janata Dal,Wheel,81266,3676,45.5,GEN,36936,Vidhan Sabha (State)
1990,Bihar,Raghopur,166,Suresh Paswan,Male,Janata Dal,Wheel,76196,12779,47.7,GEN,36369,Vidhan Sabha (State)
1990,Bihar,Maharajganj,167,Sunita Singh,Male,Indian National Congress,Hand,68976,8902,53.9,GEN,37160,Vidhan Sabha (State)
1990,Bihar,Mashrakh,168,Sunita Khan,Male,Indian National Congress,Hand,50893,12413,56.7,GEN,28848,Vidhan Sabha (State)
1990,Bihar,Baniapur,169,Dinesh Khan,Male,Independent,Other,45462,6037,64.3,ST,29226,Vidhan Sabha (State)
1990,Bihar,Taraiya,170,Kishore Choudhary,Male,Janata Dal,Wheel,71063,11746,62.4,GEN,44375,Vidhan Sabha (State)
1990,Bihar,Marhaura,171,Suraj Ansari,Male,Indian National Congress,Hand,83449,13984,59.7,SC,49819,Vidhan Sabha (State)
1990,Bihar,Chapra,172,Mahesh Sahu,Male,Janata Dal,Wheel,46894,8236,58.7,GEN,27529,Vidhan Sabha (State)
1990,Bihar,Garkha,173,Chand Sinha,Male,Janata Dal,Wheel,53026,5464,57.9,SC,30719,Vidhan Sabha (State)
1990,Bihar,Amnour,174,Nisha Alam,Male,Independent,Other,68775,3907,50.9,GEN,35033,Vidhan Sabha (State)
1990,Bihar,Jalalpur,175,Indira Singh,Male,Janata Dal,Wheel,62253,2668,59.2,GEN,36864,Vidhan Sabha (State)
1990,Bihar,Saran,176,Sangita Mishra,Male,Janata Dal,Wheel,71773,3737,56,GEN,40202,Vidhan Sabha (State)
1990,Bihar,Maker,177,Gita Gupta,Female,Indian National Congress,Hand,67611,7731,60.4,GEN,40860,Vidhan Sabha (State)
1990,Bihar,Marhowrah,178,Sushma Thakur,Male,Janata Dal,Wheel,71168,8610,57.7,GEN,41080,Vidhan Sabha (State)
1990,Bihar,Darauli,179,Meera Tiwari,Male,Indian National Congress,Hand,65676,4441,55.1,GEN,36159,Vidhan Sabha (State)
1990,Bihar,Raghunathpur,180,Suresh Siddiqui,Male,Indian National Congress,Hand,63566,2977,45.8,GEN,29125,Vidhan Sabha (State)
1990,Bihar,Daraunda,181,Suman Paswan,Male,Janata Dal,Wheel,52722,11360,53.1,GEN,28019,Vidhan Sabha (State)
1990,Bihar,Siwan,182,Savita Siddiqui,Male,Independent,Other,59860,12036,50,GEN,29956,Vidhan Sabha (State)
1990,Bihar,Ziradei,183,Mahesh Thakur,Male,Janata Dal,Wheel,65667,2663,63.8,GEN,41886,Vidhan Sabha (State)
1990,Bihar,Mairwa,184,Lal Siddiqui,Male,Independent,Other,84492,11225,56.6,GEN,47856,Vidhan Sabha (State)
1990,Bihar,Barharia,185,Saroj Begum,Male,Janata Dal,Wheel,51561,12753,58.7,GEN,30243,Vidhan Sabha (State)
1990,Bihar,Gopalganj,186,Krishna Mishra,Male,Janata Dal,Wheel,73937,7249,59.2,GEN,43789,Vidhan Sabha (State)
1990,Bihar,Kuchaikote,187,Meera Sah,Male,Janata Dal,Wheel,71959,7710,58,SC,41754,Vidhan Sabha (State)
1990,Bihar,Bhore,188,Kiran Siddiqui,Male,Independent,Other,73467,3062,56.5,GEN,41496,Vidhan Sabha (State)
1990,Bihar,Hathua,189,Dev Prasad,Male,Communist Party of India (Marxist),Hammer Sickle Star,48818,6260,58.1,GEN,28370,Vidhan Sabha (State)
1990,Bihar,Barauli,190,Lal Choudhary,Male,Indian National Congress,Hand,63850,2640,55.8,GEN,35603,Vidhan Sabha (State)
1990,Bihar,Minapur,191,Barun Roy,Male,Janata Dal,Wheel,49989,2158,49.5,GEN,24738,Vidhan Sabha (State)
1990,Bihar,Bochaha,192,Pramod Singh,Male,Indian National Congress,Hand,48503,13853,52,GEN,25225,Vidhan Sabha (State)
1990,Bihar,Sakra,193,Tarun Jha,Male,Bharatiya Janata Party,Lotus,61353,9715,46.7,GEN,28630,Vidhan Sabha (State)
1990,Bihar,Kurhani,194,Ajay Sinha,Male,Indian National Congress,Hand,48421,3563,47,GEN,22779,Vidhan Sabha (State)
1990,Bihar,Muzaffarpur,195,Usha Rai,Male,Indian National Congress,Hand,84624,9876,52,ST,43994,Vidhan Sabha (State)
1990,Bihar,Kanti,196,Kiran Kumari,Female,Janata Dal,Wheel,70912,8952,45.5,GEN,32255,Vidhan Sabha (State)
1990,Bihar,Baruraj,197,Sanjay Mandal,Male,Janata Dal,Wheel,65244,9436,47.8,GEN,31175,Vidhan Sabha (State)
1990,Bihar,Sahebganj,198,Suraj Rai,Male,Janata Dal,Wheel,55260,14236,47.6,GEN,26300,Vidhan Sabha (State)
1990,Bihar,Muraul,199,Saroj Alam,Male,Janata Dal,Wheel,54733,12673,47.1,GEN,25798,Vidhan Sabha (State)
1990,Bihar,Paru,200,Braj Sah,Male,Janata Dal,Wheel,59712,10283,64.1,GEN,38283,Vidhan Sabha (State)
1990,Bihar,Ujiarpur,201,Ramesh Kaur,Male,Janata Dal,Wheel,72840,9225,61.7,GEN,44933,Vidhan Sabha (State)
1990,Bihar,Singhia,202,Anita Pandey,Male,Communist Party of India,Corn and Sickle,69444,14121,52.3,GEN,36350,Vidhan Sabha (State)
1990,Bihar,Rusera,203,Lal Khan,Male,Jharkhand Mukti Morcha,Bow and Arrow,71238,9846,59.9,GEN,42697,Vidhan Sabha (State)
1990,Bihar,Deo,204,Binod Jha,Male,Indian National Congress,Hand,75915,8277,45.7,SC,34682,Vidhan Sabha (State)
1990,Bihar,Fatehpur,205,Meera Verma,Male,Janata Dal,Wheel,49511,12330,47,GEN,23281,Vidhan Sabha (State)
1990,Bihar,Konch,206,Indira Choudhary,Male,Indian National Congress,Hand,65688,7984,48.4,GEN,31794,Vidhan Sabha (State)
1990,Bihar,Gaya Mufassil,207,Manoj Sharma,Male,Janata Dal,Wheel,50942,2076,47,GEN,23939,Vidhan Sabha (State)
1990,Bihar,Khagaria,208,Anita Gupta,Male,Janata Dal,Wheel,79335,6906,61.1,GEN,48440,Vidhan Sabha (State)
1990,Bihar,Alauli,209,Ganesh Sharma,Male,Janata Dal,Wheel,82408,8824,46.7,GEN,38500,Vidhan Sabha (State)
1990,Bihar,Gogri,210,Nawal Sah,Male,Janata Dal,Wheel,67070,10496,60.5,GEN,40599,Vidhan Sabha (State)
1990,Bihar,Katihar,211,Lal Mahto,Male,Independent,Other,74480,14103,55.2,ST,41128,Vidhan Sabha (State)
1990,Bihar,Kadwa,212,Rekha Alam,Male,Indian National Congress,Hand,58276,9084,61.2,GEN,35691,Vidhan Sabha (State)
1990,Bihar,Barsoi,213,Meera Begum,Male,Jharkhand Mukti Morcha,Bow and Arrow,57519,7017,59.4,GEN,34161,Vidhan Sabha (State)
1990,Bihar,Pranpur,214,Ramesh Mahto,Male,Communist Party of India,Corn and Sickle,67049,1786,54.1,GEN,36253,Vidhan Sabha (State)
1990,Bihar,Manihari,215,Saroj Singh,Male,Jharkhand Mukti Morcha,Bow and Arrow,77544,9293,52,GEN,40296,Vidhan Sabha (State)
1990,Bihar,Barari,216,Meera Gupta,Male,Janata Dal,Wheel,70774,13855,55.9,GEN,39584,Vidhan Sabha (State)
1990,Bihar,Korha,217,Nawal Ram,Male,Independent,Other,56978,12251,58.1,GEN,33103,Vidhan Sabha (State)
1990,Bihar,Purnea,218,Kiran Yadav,Male,Indian National Congress,Hand,54567,7292,48.9,GEN,26668,Vidhan Sabha (State)
1990,Bihar,Rupauli,219,Mahesh Sharma,Male,Independent,Other,67697,8752,45.4,GEN,30757,Vidhan Sabha (State)
1990,Bihar,Dhamdaha,220,Nisha Paswan,Male,Indian National Congress,Hand,65457,8819,54.9,GEN,35904,Vidhan Sabha (State)
1990,Bihar,Banmankhi,221,Sunita Sinha,Male,Independent,Other,71286,2458,60.4,ST,43066,Vidhan Sabha (State)
1990,Bihar,Kasba,222,Gita Thakur,Female,Independent,Other,75004,8347,45.1,SC,33830,Vidhan Sabha (State)
1990,Bihar,Araria,223,Suraj Jha,Male,Indian National Congress,Hand,53238,9815,54.9,SC,29250,Vidhan Sabha (State)
1990,Bihar,Jokihat,224,Suraj Paswan,Male,Janata Dal,Wheel,46530,13413,51,GEN,23737,Vidhan Sabha (State)
1990,Bihar,Sikti,225,Radha Ansari,Male,Bharatiya Janata Party,Lotus,58760,14381,53.9,GEN,31647,Vidhan Sabha (State)
1990,Bihar,Raniganj,226,Lalita Mishra,Male,Bharatiya Janata Party,Lotus,63020,13255,51.7,GEN,32586,Vidhan Sabha (State)
1990,Bihar,Forbesganj,227,Lalita Ansari,Male,Bharatiya Janata Party,Lotus,51867,13556,51.3,GEN,26597,Vidhan Sabha (State)
1990,Bihar,Narpatganj,228,Rekha Verma,Male,Independent,Other,61142,14610,60.2,GEN,36812,Vidhan Sabha (State)
1990,Bihar,Kishanganj,229,Nisha Mandal,Male,Indian National Congress,Hand,54981,14751,56.4,GEN,31017,Vidhan Sabha (State)
1990,Bihar,Thakurganj,230,Usha Ram,Male,Independent,Other,60632,3086,51.9,GEN,31462,Vidhan Sabha (State)
1990,Bihar,Dumka,231,Chand Prasad,Male,Bharatiya Janata Party,Lotus,48010,11845,51,GEN,24462,Vidhan Sabha (State)
1990,Bihar,Godda,232,Suman Devi,Female,Janata Dal,Wheel,65113,7475,59.1,SC,38483,Vidhan Sabha (State)
1990,Bihar,Rajmahal,233,Babita Paswan,Male,Bharatiya Janata Party,Lotus,51800,13497,49.9,GEN,25826,Vidhan Sabha (State)
1990,Bihar,Pakur,234,Suman Rai,Male,Independent,Other,53496,8510,57.9,SC,30989,Vidhan Sabha (State)
1990,Bihar,Maheshpur,235,Manoj Paswan,Male,Janata Dal,Wheel,51575,12516,47.5,GEN,24505,Vidhan Sabha (State)
1990,Bihar,Sikaripara,236,Sita Kumari,Female,Independent,Other,46847,5243,54.5,GEN,25511,Vidhan Sabha (State)
1990,Bihar,Littipara,237,Sita Gupta,Female,Independent,Other,58882,8622,53.5,GEN,31487,Vidhan Sabha (State)
1990,Bihar,Boarijor,238,Gita Siddiqui,Female,Indian National Congress,Hand,49719,9013,51.9,SC,25794,Vidhan Sabha (State)
1990,Bihar,Barhait,239,Vijay Begum,Male,Indian National Congress,Hand,76548,7064,64.5,SC,49388,Vidhan Sabha (State)
1990,Bihar,Sarath,240,Kiran Choudhary,Male,Independent,Other,81639,7660,55.2,GEN,45063,Vidhan Sabha (State)
1990,Bihar,Poreyahat,241,Sangita Sharma,Male,Indian National Congress,Hand,66718,3014,63.2,GEN,42170,Vidhan Sabha (State)
1990,Bihar,Madhupur,242,Sushma Mandal,Male,Janata Dal,Wheel,46476,4908,63.7,ST,29623,Vidhan Sabha (State)
1990,Bihar,Deoghar,243,Raj Begum,Male,Jharkhand Mukti Morcha,Bow and Arrow,55575,1373,49.3,GEN,27407,Vidhan Sabha (State)
1995,Bihar,Dhanaha,1,Vishnu Pr. Kushwaha,Male,Samata Party,Other,116747,3106,22.4,GEN,58962,Vidhan Sabha (State)
1995,Bihar,Bagha,2,Purnamashi Ram,Male,Janata Dal,Other,202428,39779,54.96,SC,111360,Vidhan Sabha (State)
1995,Bihar,Ramnagar,3,Ram Prasad Yadav,Male,Janata Dal,Other,169977,12683,28.06,GEN,91084,Vidhan Sabha (State)
1995,Bihar,Shikarpur,4,Bhola Ram Toofani,Male,Janata Dal,Other,175343,13094,33.88,SC,99739,Vidhan Sabha (State)
1995,Bihar,Sikta,5,Deelip Varma,Male,Champaran Vikas Party,Other,160863,18858,50.56,GEN,100610,Vidhan Sabha (State)
1995,Bihar,Lauria,6,Ran Vijay Shahi,Male,Janata Dal,Other,162540,6396,41.66,GEN,93072,Vidhan Sabha (State)
1995,Bihar,Chanpatia,7,Birbal Sharma,Male,Communist Party Of India,Ears of Corn and Sickle,163483,16039,34.79,GEN,91573,Vidhan Sabha (State)
1995,Bihar,Bettiah,8,Birval Yadava,Male,Janata Dal,Other,225818,505,30.38,GEN,127898,Vidhan Sabha (State)
1995,Bihar,Nautan,9,Satan Yadava,Male,Independent,No Symbol,167736,26952,39.62,GEN,96890,Vidhan Sabha (State)
1995,Bihar,Raxaul,10,Raj Nandan Rai,Male,Janata Dal,Other,166428,7440,24.31,GEN,99756,Vidhan Sabha (State)
1995,Bihar,Sugauli,11,Chandra Shekhar Dwiwedi,Male,Independent,No Symbol,178965,3940,20.82,GEN,108054,Vidhan Sabha (State)
1995,Bihar,Motihari,12,Triveni Tiwary,Male,Communist Party Of India,Ears of Corn and Sickle,209493,19186,45.41,GEN,116024,Vidhan Sabha (State)
1995,Bihar,Adapur,13,Braj Bihari Prasad,Male,Janata Dal,Other,180648,32065,48,GEN,106326,Vidhan Sabha (State)
1995,Bihar,Dhaka,14,Awnish Kumar Singh,Male,Bharatiya Janata Party,Lotus,207377,25164,44.2,GEN,112030,Vidhan Sabha (State)
1995,Bihar,Ghorasahan,15,Lal Babu Prasad,Male,Janata Dal,Other,173512,19867,33.1,GEN,97008,Vidhan Sabha (State)
1995,Bihar,Madhuban,16,Sita Ram Singh,Male,Janata Dal,Other,188831,28909,44.91,GEN,106029,Vidhan Sabha (State)
1995,Bihar,Pipra,17,Sahdeo Paswan,Male,Janata Dal,Other,160505,34793,55.91,SC,83520,Vidhan Sabha (State)
1995,Bihar,Kesariya,18,Yamuna Yadav,Male,Communist Party Of India,Ears of Corn and Sickle,188206,25204,51.3,GEN,101374,Vidhan Sabha (State)
1995,Bihar,Harsidhi,19,Awadhesh Pra. Kush,Male,Janata Dal,Other,171142,31838,51.18,GEN,109923,Vidhan Sabha (State)
1995,Bihar,Gobindganj,20,Devendra Nath Dubey,Male,Samata Party,Other,189011,13855,40.79,GEN,100820,Vidhan Sabha (State)
1995,Bihar,Kateya,21,Sinheshwar Shahi,Male,Janata Dal,Other,196537,22791,42.18,GEN,108818,Vidhan Sabha (State)
1995,Bihar,Bhore,22,Indradeo Manjhi,Male,Janata Dal,Other,197705,18047,42.05,SC,107675,Vidhan Sabha (State)
1995,Bihar,Mirganj,23,Vishwanath Singh,Male,Communist Party Of India (Marxist),"Hammer, Sickle and Star",188055,21358,40.04,GEN,103359,Vidhan Sabha (State)
1995,Bihar,Gopalganj,24,Ramawtar,Male,Janata Dal,Other,196663,28905,50.6,GEN,99627,Vidhan Sabha (State)
1995,Bihar,Barauli,25,M.Nemtullah,Male,Janata Dal,Other,183782,19802,42.27,GEN,101421,Vidhan Sabha (State)
1995,Bihar,Baikunthpur,26,Lalbabu Pd. Yadav,Male,Janata Dal,Other,191674,7684,36.46,GEN,100721,Vidhan Sabha (State)
1995,Bihar,Basantpur,27,Manikchand Rai,Male,Janata Dal,Other,178552,11435,46.69,GEN,114938,Vidhan Sabha (State)
1995,Bihar,Goreakothi,28,Indra Dev Prasad,Male,Janata Dal,Other,159294,40668,57.04,GEN,97544,Vidhan Sabha (State)
1995,Bihar,Siwan,29,Awadh Bihari Chaudhary,Male,Janata Dal,Other,176112,9962,43.69,GEN,106426,Vidhan Sabha (State)
1995,Bihar,Mairwa,30,Satya Deo Ram,Male,Communist Party Of India (Marxist-Lenninist)(Liberation),Other,147502,1203,28.49,SC,88469,Vidhan Sabha (State)
1995,Bihar,Darauli,31,Amar Nath Yadav,Male,Communist Party Of India (Marxist-Lenninist)(Liberation),Other,163434,13688,37.25,GEN,97471,Vidhan Sabha (State)
1995,Bihar,Ziradei,32,M. Sahabuddin,Male,Janata Dal,Other,158591,14132,44.63,GEN,95693,Vidhan Sabha (State)
1995,Bihar,Maharajganj,33,Baidya Nath Pande,Male,Janata Dal,Other,153009,16809,42,GEN,91236,Vidhan Sabha (State)
1995,Bihar,Raghunathpur,34,Bikram Kuwar,Male,Janata Dal,Other,174240,8394,32.01,GEN,95111,Vidhan Sabha (State)
1995,Bihar,Manjhi,35,Budhan Prasad Yadav,Male,Indian National Congress,Hand,157863,17114,34.41,GEN,99180,Vidhan Sabha (State)
1995,Bihar,Baniapur,36,Ram Bahadur Rai,Male,Janata Dal,Other,151520,1277,35.31,GEN,91990,Vidhan Sabha (State)
1995,Bihar,Masrakh,37,Ashok Singh,Male,Janata Dal,Other,157525,18474,56.84,GEN,88728,Vidhan Sabha (State)
1995,Bihar,Taraiya,38,Ram Das Rai,Male,Janata Dal,Other,148349,27018,50.13,GEN,89493,Vidhan Sabha (State)
1995,Bihar,Marhaura,39,Yaduvanshi Rai,Male,Janata Dal,Other,151840,32791,54.06,GEN,94905,Vidhan Sabha (State)
1995,Bihar,Jalalpur,40,Abhay Raj Kishore,Male,Communist Party Of India,Ears of Corn and Sickle,176269,21048,40.42,GEN,97767,Vidhan Sabha (State)
1995,Bihar,Chapra,41,Udit Rai,Male,Janata Dal,Other,187425,7959,31.7,GEN,99613,Vidhan Sabha (State)
1995,Bihar,Garkha,42,Muneshwar Chaudhari,Male,Janata Dal,Other,162570,16426,44.83,SC,95392,Vidhan Sabha (State)
1995,Bihar,Parsa,43,Chandrika Ray,Male,Janata Dal,Other,168796,14588,50.27,GEN,109272,Vidhan Sabha (State)
1995,Bihar,Sonepur,44,Raj Kumar Rai,Male,Janata Dal,Other,168891,18013,39.46,GEN,98743,Vidhan Sabha (State)
